,Importance
kurtMFCCS_15,0.00032101598
meanMFCCS_8,0.0002812353
stdMFCCS_8,0.00027498038
peaksCount,0.00026979911
meanMFCCS_19,0.0002462075
medianMFCCS_6,0.00024553528
meanMFCCS_0,0.00024550155
energyWavelet_3,0.00023985101
mnf,0.00023454099
stdMFCCS_9,0.00019141982
entropyWavelet_3,0.0001847262
medianMFCCS_19,0.00015613005
meanMFCCS_5,0.0001497981
medianMFCCS_12,0.00014845363
HRV_CVNN,0.00013936238
HR_Mean,0.0001328297
skewMFCCS_4,0.00013125878
stdMFCCS_19,0.000121807316
HRV_TINN,0.0001190904
std_2,0.00010138832
Experience,0.00010052748
std_0,9.376551e-05
medianMFCCS_8,9.210223e-05
mav_arr_0,6.59066e-05
medianMFCCS_17,6.2349696e-05
mav_arr_1,6.1325976e-05
stdMFCCS_11,4.053077e-05
medianMFCCS_14,4.0484392e-05
skewMFCCS_0,3.412249e-05
complexity,2.3405151e-05
medianMFCCS_5,2.2584827e-05
medianMFCCS_15,1.7899056e-05
meanMFCCS_6,1.4197814e-05
medianMFCCS_10,1.3026613e-05
meanMFCCS_15,1.1443885e-05
std_1,1.13706155e-05
TT_Mean,2.3588104e-06
PP_Mean,1.556958e-06
Sex,1.5614269e-07
HRV_SDSD,0.0
fft_ratio,0.0
HRV_MeanNN,0.0
var,0.0
LF_Norm,0.0
entropyWavelet_0,0.0
QQ_Mean,0.0
HF_Norm,0.0
HF_Peak,0.0
entropyWavelet_1,0.0
LF_Peak,0.0
RS_Mean,0.0
LF_Rel,0.0
VLF_Peak,0.0
activity,0.0
HF_Rel,0.0
